session_id,x,y,time,event_type,label
_ly8y47xkd,388,270,1728737806686,move,robot
_ly8y47xkd,382,266,1728737806748,move,robot
_ly8y47xkd,376,262,1728737806811,move,robot
_ly8y47xkd,370,257,1728737806932,move,robot
_ly8y47xkd,364,253,1728737806995,move,robot
_ly8y47xkd,358,249,1728737807056,move,robot
_ly8y47xkd,352,244,1728737807121,move,robot
_ly8y47xkd,346,240,1728737807246,move,robot
_ly8y47xkd,340,235,1728737807307,move,robot
_ly8y47xkd,334,231,1728737807370,move,robot
_ly8y47xkd,328,227,1728737807432,move,robot
_ly8y47xkd,322,223,1728737807556,move,robot
_ly8y47xkd,315,218,1728737807619,move,robot
_ly8y47xkd,309,214,1728737807682,move,robot
_ly8y47xkd,303,210,1728737807744,move,robot
_ly8y47xkd,297,205,1728737807867,move,robot
_ly8y47xkd,291,201,1728737807929,move,robot
_ly8y47xkd,285,197,1728737807991,move,robot
_ly8y47xkd,279,193,1728737808054,move,robot
_ly8y47xkd,273,188,1728737808178,move,robot
_ly8y47xkd,267,184,1728737808240,move,robot
_ly8y47xkd,261,179,1728737808301,move,robot
_ly8y47xkd,255,175,1728737808364,move,robot
_ly8y47xkd,249,170,1728737808487,move,robot
_ly8y47xkd,243,166,1728737808550,move,robot
_ly8y47xkd,237,162,1728737808613,move,robot
_ly8y47xkd,231,158,1728737808675,move,robot
_ly8y47xkd,225,154,1728737808799,move,robot
_ly8y47xkd,219,149,1728737808862,move,robot
_ly8y47xkd,213,145,1728737808924,move,robot
_ly8y47xkd,207,141,1728737808986,move,robot
_ly8y47xkd,201,136,1728737809111,move,robot
_ly8y47xkd,194,132,1728737809174,move,robot
_ly8y47xkd,188,128,1728737809235,move,robot
_ly8y47xkd,182,124,1728737809298,move,robot
_ly8y47xkd,176,119,1728737809420,move,robot
_ly8y47xkd,170,115,1728737809482,move,robot
_ly8y47xkd,164,111,1728737809544,move,robot
_ly8y47xkd,158,106,1728737809605,move,robot
_ly8y47xkd,152,102,1728737809730,move,robot
_ly8y47xkd,146,97,1728737809793,move,robot
_ly8y47xkd,140,93,1728737809855,move,robot
_ly8y47xkd,134,89,1728737809916,move,robot
_ly8y47xkd,128,85,1728737810040,move,robot
_ly8y47xkd,122,80,1728737810102,move,robot
_ly8y47xkd,116,76,1728737810164,move,robot
_ly8y47xkd,110,72,1728737810226,move,robot
